ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,host_country,is_host,type_of_event
130381,Doreen Viola Wilber (Hansen-),F,42.0,167.0,60.0,USA,USA,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,Gold,Germany,False,individual_games
130402,"Victor Ivan ""Vic"" Wild",M,27.0,179.0,82.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,Russia,True,individual_games
130402,"Victor Ivan ""Vic"" Wild",M,27.0,179.0,82.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,Gold,Russia,True,individual_games
130410,Deontay Leshun Wilder,M,22.0,201.0,91.0,USA,USA,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Heavyweight,Bronze,China,False,individual_games
130415,"Anthony Frederick ""Tony"" Wilding",M,28.0,188.0,84.0,Australia,ANZ,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",Bronze,Sweden,False,individual_games
130418,"Erik Wilhelm ""Erkka"" Wiln",M,25.0,180.0,73.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres Hurdles,Silver,France,False,individual_games
130421,George Ellsworth Wiley,M,23.0,163.0,,USA,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 5 mile,Silver,USA,True,individual_games
130421,George Ellsworth Wiley,M,23.0,163.0,,USA,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,Bronze,USA,True,individual_games
130424,Mildred Olive Wiley (-Dee),F,26.0,180.0,65.0,USA,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,Bronze,Netherlands,False,individual_games
130429,Josef Wilhelm,M,,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,France,False,individual_games
130430,"Katarina ""Kati"" Wilhelm",F,25.0,173.0,60.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Gold,USA,False,individual_games
130430,"Katarina ""Kati"" Wilhelm",F,25.0,173.0,60.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,Silver,USA,False,individual_games
130430,"Katarina ""Kati"" Wilhelm",F,29.0,173.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,Gold,Italy,False,individual_games
130430,"Katarina ""Kati"" Wilhelm",F,29.0,173.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Silver,Italy,False,individual_games
130455,"Thomas Peter ""Tom"" Wilkens",M,24.0,188.0,82.0,USA,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,Bronze,Australia,False,individual_games
130462,Rodney Adolphus Wilkes,M,23.0,,59.5,Trinidad,TTO,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Featherweight,Silver,UK,False,individual_games
130462,Rodney Adolphus Wilkes,M,27.0,,59.5,Trinidad,TTO,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Featherweight,Bronze,Finland,False,individual_games
130463,David Andrew Wilkie,M,18.0,182.0,76.0,UK,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,Silver,Germany,False,individual_games
130463,David Andrew Wilkie,M,22.0,182.0,76.0,UK,GBR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,Silver,Canada,False,individual_games
130463,David Andrew Wilkie,M,22.0,182.0,76.0,UK,GBR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,Gold,Canada,False,individual_games
130470,"Louis Guy ""Lou"" Wilkins",M,21.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Pole Vault,Bronze,USA,True,individual_games
130471,Mac Maurice Wilkins,M,25.0,193.0,115.0,USA,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Gold,Canada,False,individual_games
130471,Mac Maurice Wilkins,M,33.0,193.0,115.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Silver,USA,True,individual_games
130484,Laura Ann Wilkinson (-Hulseman),F,22.0,168.0,57.0,USA,USA,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,Gold,Australia,False,individual_games
130503,"Mary Patricia ""Patsy"" Willard (-Heckel)",F,23.0,170.0,59.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Springboard,Bronze,Japan,False,individual_games
130512,Elisabeth Willeboordse,F,29.0,169.0,63.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Middleweight,Bronze,China,False,individual_games
130522,"Jacobus Matheus ""Ko"" Willems",M,23.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Cycling,Cycling Men's 50 kilometres,Gold,France,False,individual_games
130546,Amy Joy Williams,F,27.0,173.0,60.0,UK,GBR,2010 Winter,2010,Winter,Vancouver,Skeleton,Skeleton Women's Skeleton,Gold,Canada,False,individual_games
130551,"Archibald Franklin ""Archie"" Williams",M,21.0,183.0,80.0,USA,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 400 metres,Gold,Germany,False,individual_games
130616,John Chester Williams,M,18.0,189.0,73.0,USA,USA,1972 Summer,1972,Summer,Munich,Archery,Archery Men's Individual,Gold,Germany,False,individual_games
130626,Lauryn Chenet Williams,F,20.0,160.0,67.0,USA,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,Silver,Greece,False,individual_games
130635,Lynn Williams (Kanuka-),F,24.0,153.0,48.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 3,000 metres",Bronze,USA,False,individual_games
130651,Percy Alfred Williams,M,19.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,Gold,Netherlands,False,individual_games
130651,Percy Alfred Williams,M,19.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,Gold,Netherlands,False,individual_games
130657,"Randel Lavelle ""Randy"" Williams",M,19.0,178.0,69.0,USA,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Gold,Germany,False,individual_games
130657,"Randel Lavelle ""Randy"" Williams",M,22.0,178.0,69.0,USA,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,Silver,Canada,False,individual_games
130667,Serena Jamika Williams,F,30.0,175.0,70.0,USA,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Gold,UK,False,individual_games
130671,Shericka Nicola Williams,F,22.0,170.0,64.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres,Silver,China,False,individual_games
130683,Susan Rene Williams (Bartholomew-),F,35.0,165.0,58.0,USA,USA,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,Bronze,Greece,False,individual_games
130696,Venus Ebony Starr Williams,F,20.0,185.0,75.0,USA,USA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Gold,Australia,False,individual_games
130699,Wendy Lian Williams (-Champion),F,21.0,170.0,56.0,USA,USA,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Platform,Bronze,South Korea,False,individual_games
130701,Yvette Winifred Williams (-Corlett),F,23.0,176.0,65.0,New Zealand,NZL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Long Jump,Gold,Finland,False,individual_games
130704,"Bernard Rollen Williams, III",M,26.0,183.0,81.0,USA,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,Silver,Greece,False,individual_games
130705,"Ricardo Williams, Jr.",M,19.0,170.0,63.0,USA,USA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,Silver,Australia,False,individual_games
130706,Tonique Williams-Darling,F,28.0,168.0,59.0,Bahamas,BAH,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres,Gold,Greece,False,individual_games
130711,Alison Jane Williamson (-Conaghan),F,32.0,170.0,73.0,UK,GBR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,Bronze,Greece,False,individual_games
130712,Audrey Doreen Swayne Williamson (-Mitchell),F,21.0,,,UK,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 200 metres,Silver,UK,True,individual_games
130727,Louis Williquet,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Silver,Belgium,True,individual_games
130734,"Nicholas Ian ""Nick"" Willis",M,25.0,183.0,68.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 1,500 metres",Silver,China,False,individual_games
130734,"Nicholas Ian ""Nick"" Willis",M,33.0,183.0,68.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",Bronze,Brazil,False,individual_games
130737,"Anthony ""Tony"" Willis",M,20.0,170.0,64.0,UK,GBR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,Bronze,Soviet Union,False,individual_games
130754,Sam Willoughby,M,20.0,173.0,87.0,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,Cycling Men's BMX,Silver,UK,False,individual_games
130759,"Helen Newington Wills (-Moody, -Roark)",F,18.0,,,USA,USA,1924 Summer,1924,Summer,Paris,Tennis,Tennis Women's Singles,Gold,France,False,individual_games
130770,Jan Wils,M,37.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",Gold,Netherlands,True,individual_games
130779,"Alexander Sheldon ""Alex"" Wilson",M,24.0,178.0,66.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Bronze,USA,False,individual_games
130779,"Alexander Sheldon ""Alex"" Wilson",M,24.0,178.0,66.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Silver,USA,False,individual_games
130799,Bryon Wilson,M,21.0,178.0,73.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze,Canada,False,individual_games
130800,"William Stewart Montgomery ""Bud"" Wilson",M,22.0,182.0,,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Figure Skating,Figure Skating Men's Singles,Bronze,USA,False,individual_games
130811,"David Dennis ""Dave"" Wilson",M,23.0,190.0,85.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,Silver,USA,True,individual_games
130816,"Deborah Keplar ""Debbie"" Wilson",F,20.0,165.0,52.0,USA,USA,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,Bronze,Canada,False,individual_games
130826,Harold Allan Wilson,M,23.0,162.0,52.0,UK,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",Silver,UK,True,individual_games
130835,"George G. ""Jackie"" Wilson",M,18.0,182.0,54.0,USA,USA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Bantamweight,Silver,Germany,False,individual_games
130837,James Wilson,M,28.0,173.0,60.0,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 10,000 metres",Bronze,Belgium,False,individual_games
130874,Nile Wilson,M,20.0,166.0,60.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,Brazil,False,individual_games
130883,Ralph Charles Wilson,M,24.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Club Swinging,Bronze,USA,True,individual_games
130893,Shelby Autrie Wilson,M,23.0,170.0,67.0,USA,USA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,Italy,False,individual_games
130936,Walter Winans,M,60.0,,,USA,USA,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Sculpturing,Gold,Sweden,False,individual_games
130936,Walter Winans,M,60.0,,,USA,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Silver,Sweden,False,individual_games
130942,Ruth Isabel Winch (Legh-),F,37.0,,,UK,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Women's Singles,Bronze,UK,True,individual_games
130954,Graham Claude Windeatt,M,18.0,187.0,78.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,Germany,False,individual_games
130964,"Robert George ""Bob"" Windle",M,19.0,185.0,77.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,Japan,False,individual_games
130983,Jerry Elmer Winholtz,M,29.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze,USA,True,individual_games
130993,Anton Winkler,M,25.0,180.0,84.0,Germany,FRG,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Men's Singles,Bronze,USA,False,individual_games
130999,Hans Gnter Winkler,M,29.0,174.0,72.0,Germany,GER,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold,Sweden,False,individual_games
131004,Konrad Winkler,M,20.0,183.0,77.0,Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Nordic Combined,Nordic Combined Men's Individual,Bronze,Austria,False,individual_games
131004,Konrad Winkler,M,24.0,183.0,77.0,Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Nordic Combined,Nordic Combined Men's Individual,Bronze,USA,False,individual_games
131024,Charles Lyndhurst Winslow,M,23.0,,,South Africa,RSA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,Gold,Sweden,False,individual_games
131024,Charles Lyndhurst Winslow,M,31.0,,,South Africa,RSA,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Men's Singles,Bronze,Belgium,False,individual_games
131029,Arthur Stanley Wint,M,28.0,194.0,77.0,Jamaica,JAM,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,Gold,UK,False,individual_games
131029,Arthur Stanley Wint,M,28.0,194.0,77.0,Jamaica,JAM,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 800 metres,Silver,UK,False,individual_games
131029,Arthur Stanley Wint,M,32.0,194.0,77.0,Jamaica,JAM,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 800 metres,Silver,Finland,False,individual_games
131038,"John Arthur ""Jack"" Winter",M,23.0,,,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's High Jump,Gold,UK,False,individual_games
131048,"Anthony William ""Nick"" Winter",M,29.0,181.0,74.0,Australia,AUS,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Triple Jump,Gold,France,False,individual_games
131051,Henri Paul Winter,M,26.0,177.0,90.0,France,FRA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Bronze,USA,False,individual_games
131064,"Frederick ""Fred"" Winters",M,,176.0,105.0,USA,USA,1904 Summer,1904,Summer,St. Louis,Weightlifting,Weightlifting Men's All-Around Dumbbell Contest,Silver,USA,True,individual_games
131077,Ardy Bernardus Wiranata,M,22.0,171.0,67.0,Indonesia,INA,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Singles,Silver,Spain,False,individual_games
131078,Arlee Wiratthaworn,F,24.0,149.0,48.0,Thailand,THA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Flyweight,Bronze,Greece,False,individual_games
131080,Kurt Oskar Wires (Virtanen-),M,29.0,176.0,74.0,Finland,FIN,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",Silver,UK,False,individual_games
131087,Konrad Wirnhier,M,31.0,181.0,84.0,Germany,FRG,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,Bronze,Mexico,False,individual_games
131087,Konrad Wirnhier,M,35.0,181.0,84.0,Germany,FRG,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,Gold,Germany,True,individual_games
131088,Peter Wirnsberger,M,21.0,180.0,77.0,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Downhill,Silver,USA,False,individual_games
131113,David Wise,M,23.0,183.0,84.0,USA,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,Gold,Russia,False,individual_games
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,24.0,179.0,72.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's High Jump,Gold,Canada,False,individual_games
131154,Katarina Witt,F,18.0,165.0,55.0,Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Women's Singles,Gold,Yugoslavia,False,individual_games
131154,Katarina Witt,F,22.0,165.0,55.0,Germany,GDR,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Women's Singles,Gold,Canada,False,individual_games
131158,Henry Wittenberg,M,29.0,,,USA,USA,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold,UK,False,individual_games
131158,Henry Wittenberg,M,33.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver,Finland,False,individual_games
131183,"Christine Diane ""Chris"" Witty",F,22.0,167.0,66.0,USA,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",Silver,Japan,False,individual_games
131183,"Christine Diane ""Chris"" Witty",F,22.0,167.0,66.0,USA,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze,Japan,False,individual_games
131183,"Christine Diane ""Chris"" Witty",F,26.0,167.0,66.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",Gold,USA,True,individual_games
131189,Sndor Wladr,M,17.0,184.0,78.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,Gold,Soviet Union,False,individual_games
131193,Anita Wodarczyk,F,26.0,178.0,95.0,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Hammer Throw,Silver,UK,False,individual_games
131193,Anita Wodarczyk,F,30.0,178.0,95.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,Gold,Brazil,False,individual_games
131199,Maja Martyna Woszczowska,F,24.0,170.0,54.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,China,False,individual_games
131199,Maja Martyna Woszczowska,F,32.0,170.0,54.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,Brazil,False,individual_games
131205,Sigrun Wodars-Grau (Ludwigs-),F,22.0,166.0,54.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,Gold,South Korea,False,individual_games
131215,Hans-Otto Woellke,M,25.0,178.0,105.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Shot Put,Gold,Germany,True,individual_games
131230,"Richard Charles ""Rick"" Wohlhuter",M,27.0,175.0,60.0,USA,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Bronze,Canada,False,individual_games
131231,Andr Gerhard Wohllebe,M,26.0,186.0,87.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,South Korea,False,individual_games
131239,Jrg Woithe,M,17.0,194.0,80.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,Gold,Soviet Union,False,individual_games
131257,Artur Wojdat,M,20.0,194.0,86.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,Bronze,South Korea,False,individual_games
131280,Marit Elisabeth Wold-Mikkelsplass,F,28.0,172.0,57.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver,Norway,True,individual_games
131283,Mamo Wolde,M,36.0,170.0,54.0,Ethiopia,ETH,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",Silver,Mexico,False,individual_games
131283,Mamo Wolde,M,36.0,170.0,54.0,Ethiopia,ETH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,Gold,Mexico,False,individual_games
131283,Mamo Wolde,M,40.0,170.0,54.0,Ethiopia,ETH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Bronze,Germany,False,individual_games
131284,Million Wolde,M,21.0,175.0,59.0,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",Gold,Australia,False,individual_games
131311,Jenny Wolf (-Lotze),F,31.0,172.0,75.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's 500 metres,Silver,Canada,False,individual_games
131328,Sigrid Wolf,F,23.0,172.0,67.0,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,Gold,Canada,False,individual_games
131332,Merrill Rowland Wolfe,M,17.0,,,USA,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Tumbling,Gold,USA,True,individual_games
131336,Klaus Wolfermann,M,26.0,176.0,88.0,Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Gold,Germany,True,individual_games
